Country_Name;Country_Code;Year;AG_LND_FRST_ZS;CC_PER_RNK;EG_CFT_ACCS_ZS;EG_ELC_ACCS_ZS;EG_USE_ELEC_KH_PC;EN_GHG_CO2_PC_CE_AR5;FP_CPI_TOTL_ZG;HD_HCI_OVRL;IQ_CPA_ENVR_XQ;NY_GDP_MKTP_CD;NY_GDP_MKTP_KD_ZG;NY_GDP_PCAP_PP_CD;SI_DST_05TH_20;SI_DST_FRST_20;SI_POV_GINI;SI_POV_NAHC;SL_UEM_TOTL_ZS;SP_DYN_IMRT_IN;SP_DYN_LE00_FE_IN;SP_DYN_LE00_IN;SP_DYN_LE00_MA_IN;SP_URB_TOTL_IN_ZS;Mineral;Unidad;Valor;Tipo
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Gypsum;(t);111880;Industrial Minerals
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Salt;(t);30000;Industrial Minerals
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Steam Coal;(t);151231;Mineral Fuels
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Nat, Gas;(Mio m3);55;Mineral Fuels
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Petroleum;(t);758170;Mineral Fuels
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Nat, Gas;(Mio m3);57;Mineral Fuels
Albania;ALB;2020;28,7919708029197;31,9047622680664;83,1;100;2354,60026238182;1,60713272623032;1,62088661717004;0,634250938892365;;15241458744,8688;-3,31371614712083;14511,9838623115;38;8,4;29,4;22;11,69;8,1;80,345;77,824;75,429;62,112;Petroleum;(t);712427;Mineral Fuels
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Chromium;(t);242200;Iron & Ferro-Alloy Metals
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Nickel;(t);4090;Iron & Ferro-Alloy Metals
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Copper;(t);4430;Non-Ferrous Metals
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Gypsum;(t);116295;Industrial Minerals
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Salt;(t);30000;Industrial Minerals
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Steam Coal;(t);242425;Mineral Fuels
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Nat, Gas;(Mio m3);57;Mineral Fuels
Albania;ALB;2021;28,7919708029197;31,9047622680664;83,6;100;2509,89982451685;1,79228258263962;2,04147163139545;;;18032010563,7558;8,96955339178935;16127,7532581824;;;;;11,474;8,2;79,002;76,844;74,742;62,969;Petroleum;(t);757393;Mineral Fuels
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Chromium;(t);402100;Iron & Ferro-Alloy Metals
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Nickel;(t);1570;Iron & Ferro-Alloy Metals
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Copper;(t);3470;Non-Ferrous Metals
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Gypsum;(t);78239;Industrial Minerals
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Salt;(t);30000;Industrial Minerals
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Steam Coal;(t);182080;Mineral Fuels
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Nat, Gas;(Mio m3);51;Mineral Fuels
Albania;ALB;2022;28,7919708029197;38,6792449951172;84,6;100;2507,48013906524;1,65929303100527;6,7252027153006;;;19017242585,7803;4,82668831434437;19446,2366628501;;;;;10,137;8,3;80,781;78,769;76,751;63,799;Petroleum;(t);657402;Mineral Fuels
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Chromium;(t);387200;Iron & Ferro-Alloy Metals
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Nickel;(t);570;Iron & Ferro-Alloy Metals
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Copper;(t);4720;Non-Ferrous Metals
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Gypsum;(t);95262;Industrial Minerals
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Salt;(t);20000;Industrial Minerals
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Steam Coal;(t);191406;Mineral Fuels
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Nat, Gas;(Mio m3);49;Mineral Fuels
Albania;ALB;2023;;43,3962249755859;;100;;1,67219476382134;4,75976421930106;;;23547179830,4413;3,93662525742167;21263,1956590519;;;;;10,108;8,3;81,446;79,602;77,728;64,603;Petroleum;(t);641581;Mineral Fuels
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Iron;(t);328300;Iron & Ferro-Alloy Metals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Zinc;(t);330;Non-Ferrous Metals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Gold;(kg);102;Precious Metals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Silver;(kg);20;Precious Metals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Baryte;(t);39980;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Bentonite;(t);37100;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Diatomite;(t);2535;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Feldspar;(t);168000;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Gypsum;(t);2200000;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Kaolin;(t);96000;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Phosphates;(t);433200;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Salt;(t);158000;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Sulfur;(t);6000;Industrial Minerals
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Nat, Gas;(Mio m3);94953;Mineral Fuels
Algeria;DZA;2016;0,821247986241997;30;99,6;99,4;1470,35348531547;3,94094145853631;6,39769480268757;;;180763839522,151;3,89999999999995;13437,8460232169;;;;;10,202;21,6;76,57;75,31;74,106;71,459;Petroleum;(t);68417000;Mineral Fuels
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Iron;(t);268400;Iron & Ferro-Alloy Metals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Zinc;(t);350;Non-Ferrous Metals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Gold;(kg);137;Precious Metals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Silver;(kg);25;Precious Metals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Baryte;(t);29159;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Bentonite;(t);35600;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Diatomite;(t);2439;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Feldspar;(t);170000;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Gypsum;(t);2200000;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Kaolin;(t);100000;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Phosphates;(t);378100;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Salt;(t);165000;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Sulfur;(t);6000;Industrial Minerals
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Nat, Gas;(Mio m3);96599;Mineral Fuels
Algeria;DZA;2017;0,815789794104397;31,9047622680664;99,7;99,5;1554,49963310729;3,99506357734631;5,59111590961664;0,523;;189880896903,073;1,50000000000003;13493,560749484;;;;;12;21,3;76,75;75,431;74,177;72,052;Petroleum;(t);66667000;Mineral Fuels
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Iron;(t);381200;Iron & Ferro-Alloy Metals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Zinc;(t);500;Non-Ferrous Metals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Gold;(kg);286;Precious Metals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Silver;(kg);30;Precious Metals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Baryte;(t);39426;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Bentonite;(t);36000;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Diatomite;(t);2468;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Feldspar;(t);170000;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Gypsum;(t);2200000;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Kaolin;(t);100000;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Phosphates;(t);409400;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Salt;(t);106200;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Sulfur;(t);6000;Industrial Minerals
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Nat, Gas;(Mio m3);97467;Mineral Fuels
Algeria;DZA;2018;0,810331601966797;28,5714282989502;99,7;99,6;1568,47300560981;4,11329387212597;4,26999020467084;0,531993925571442;;194554483655,528;1,40000000000002;13727,1266357859;;;;;12,137;21;76,928;75,555;74,255;72,629;Petroleum;(t);65331000;Mineral Fuels
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Iron;(t);409900;Iron & Ferro-Alloy Metals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Zinc;(t);500;Non-Ferrous Metals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Gold;(kg);70;Precious Metals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Silver;(kg);30;Precious Metals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Baryte;(t);31138;Industrial Minerals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Bentonite;(t);36700;Industrial Minerals
Algeria;DZA;2019;0,814110350369751;28,0952377319336;99,7;99,5;1651,17795668766;4,19566242824212;1,95176821052892;;;193459662090,677;0,899999999999949;13892,5333446205;;;;;12,259;20,7;77,091;75,682;74,35;73,189;Diatomite;(t);2437;Industrial Minerals
